64,12,0.0318139236244,0.992551780431,0.00241312178503,0.999401983422,60.3374519348
128,12,0.0296860062727,0.991633506785,0.00352608532779,0.998837189987,37.5731658936
256,12,0.0429063700508,0.988364282408,0.00842186768789,0.997724214688,26.0640909672
512,12,0.0746520795734,0.977245802533,0.277524118878,0.953537584822,21.327256918
1024,12,0.0485421532822,0.985205580666,0.0322739986417,0.990165885721,18.7825269699
2048,12,0.0660536931869,0.980205782505,0.0530166096033,0.983919624012,16.8535490036
4096,12,0.0923291638071,0.972450832216,0.0883947151326,0.973138961499,18.7255740166
8192,12,0.161599882185,0.952148552817,0.156881410157,0.952806066564,21.395704031
