64,12,0.0282049909455,0.990103050709,0.0130514490249,0.996943470822,72.76542472839355
128,12,0.0359494928231,0.989184776954,0.0263252860867,0.992657685344,61.013301610946655
256,12,0.0572161731649,0.983777165595,0.0434064842868,0.987724048572,49.32937049865723
512,12,0.0753605753957,0.977043158807,0.0736741488552,0.978919915518,45.3349666595459
1024,12,0.115509104118,0.9660238752,0.125801496579,0.964102393768,42.68395447731018
2048,12,0.201541653687,0.942862972108,0.196146127659,0.942972474663,41.50157952308655
4096,12,0.274338300986,0.918477704033,0.281033420616,0.9197162737,42.823883295059204
8192,12,0.372670762856,0.902765026282,0.378198002766,0.896227511394,55.25619912147522
